Username,Rank,CurrConSolved,time_taken,total_fail,ContestCnt,Total_solved,CurrRating,rating_jump,Reputation,active_days,rule_score,lof_normalized,final_score,suspicious,rating_bucket,triggered_rules
SaM2030,9194,2,1952,0,12,359,1662,134,0,301,0.0,0.07885691360313556,0.07885691360313556,False,C (1600-1800),
Y21y40i3cH,8164,2,2473,1,13,363,1677,242,0,238,0.0,0.07882317381627453,0.07882317381627453,False,C (1600-1800),
PrateekDixit25,7607,3,5201,3,22,479,1782,289,0,133,0.0,0.07881863283139565,0.07881863283139565,False,C (1600-1800),
byadav1723,2561,3,1919,1,7,365,1807,225,0,112,0.0,0.07881515498008775,0.07881515498008775,False,B (1800-2000),
shubam_phogat,3411,3,2479,1,54,1032,1923,445,9,1156,0.0,0.07880445554141381,0.07880445554141381,False,B (1800-2000),
Jayachandiran15,5502,2,1344,0,30,308,1636,171,0,546,0.0,0.07880026252092395,0.07880026252092395,False,C (1600-1800),
E-KARTHIKEYAN,7370,2,1353,0,66,561,1637,109,0,763,0.0,0.07879655924116283,0.07879655924116283,False,C (1600-1800),
JaiBajrang_117,1464,3,2242,1,8,775,1953,399,4,147,0.0,0.07878835956063979,0.07878835956063979,False,B (1800-2000),
nikhil50war,599,4,5127,3,41,1077,1823,368,1,798,0.0,0.07876838240806612,0.07876838240806612,False,B (1800-2000),
noob_toddler,7340,3,4969,2,33,441,1806,342,9,2667,0.0,0.0787574183917965,0.0787574183917965,False,B (1800-2000),
chrisTris,2595,3,4342,1,513,3301,1935,453,2015,2576,0.0,0.07875377056221709,0.07875377056221709,False,B (1800-2000),
AkshayVinodJha,5937,2,866,0,9,570,1654,140,0,154,0.0,0.07874882845163654,0.07874882845163654,False,C (1600-1800),
SomayCoder880,1844,3,1206,0,19,680,1861,362,10,414,0.0,0.07874766978671817,0.07874766978671817,False,B (1800-2000),
learner_94,7530,2,2213,0,17,291,1714,251,0,483,0.0,0.07874759115588395,0.07874759115588395,False,C (1600-1800),
jishnuraj,2866,3,4718,4,5,284,1742,198,0,260,0.0,0.07873842111436975,0.07873842111436975,False,C (1600-1800),
shruti_sachan_08,7361,2,2151,1,42,543,1679,224,0,441,0.0,0.07873777985976538,0.07873777985976538,False,C (1600-1800),
Forging_neuron,5609,2,1401,0,2,16,1843,321,0,7,0.0,0.07871162427195286,0.07871162427195286,False,B (1800-2000),
deveshh_12,9521,2,3006,1,10,364,1595,74,0,77,0.0,0.07871017905126676,0.07871017905126676,False,D (<1600),
crazy860822,2513,3,4238,3,43,1091,1579,-64,0,245,0.0,0.07870228041124835,0.07870228041124835,False,D (<1600),
rohitsingh0210,9264,2,1977,1,88,739,1823,348,52,1554,0.0,0.07869694103850809,0.07869694103850809,False,B (1800-2000),
Manish_482,7991,2,1555,0,5,231,1512,42,0,22,0.0,0.07869573474896309,0.07869573474896309,False,D (<1600),
kiranreddy_2004,1538,3,2056,0,22,843,1930,517,5,504,0.0,0.07868187480886188,0.07868187480886188,False,B (1800-2000),
raidsspecial10,9559,2,3018,0,6,361,1628,112,0,63,0.0,0.07867417302907473,0.07867417302907473,False,C (1600-1800),
arkaprabhasarkar2005,8108,2,1592,0,31,430,1613,91,0,378,0.0,0.07866770620887188,0.07866770620887188,False,C (1600-1800),
Dhanush27m,6001,2,1580,0,26,330,1869,413,1,140,0.0,0.07865686026070776,0.07865686026070776,False,B (1800-2000),
Balla_Sandeep_Sankar,2655,3,4416,2,19,447,1829,414,1,232,0.0,0.07865599262540462,0.07865599262540462,False,B (1800-2000),
dhineshwaran,6569,2,1829,2,64,576,1689,276,0,553,0.0,0.0786504276770114,0.0786504276770114,False,C (1600-1800),
GoodGuySavitar,9915,2,3167,2,4,155,1545,35,0,350,0.0,0.07863870786337551,0.07863870786337551,False,D (<1600),
HarshaPradaC,9108,2,5103,0,12,66,1471,-1,0,91,0.0,0.07863522763576176,0.07863522763576176,False,D (<1600),
Anshul55,7983,2,2395,0,9,232,1857,422,1,154,0.0,0.07863425687404964,0.07863425687404964,False,B (1800-2000),
chandravaibhav03,104,4,1669,0,23,853,2037,417,5,588,0.0,0.07863143617313977,0.07863143617313977,False,A (2000-2200),
ZenxOP,3765,3,5800,3,13,313,1686,40,0,218,0.0,0.07862992218803472,0.07862992218803472,False,C (1600-1800),
hemanth2305,5180,2,1164,0,13,280,1753,337,0,190,0.0,0.07861999315204274,0.07861999315204274,False,C (1600-1800),
Captain_Panwar,1801,3,3181,1,15,173,1945,411,10,106,0.0,0.07861853266441368,0.07861853266441368,False,B (1800-2000),
nitinnn24,6585,2,1835,0,15,644,1716,83,0,246,0.0,0.07860729186832813,0.07860729186832813,False,C (1600-1800),
HarshithPyata,4367,3,3020,0,14,352,1725,122,0,196,0.0,0.07860360519864122,0.07860360519864122,False,C (1600-1800),
Dhineshkarthick16,7582,2,2234,0,14,164,1762,292,0,203,0.0,0.07859414937703343,0.07859414937703343,False,C (1600-1800),
gajanan_107,7464,3,5067,5,8,29,1552,138,0,91,0.0,0.0785924976084516,0.0785924976084516,False,D (<1600),
23cs011,9673,2,3061,1,30,306,1480,52,0,400,0.0,0.07857994031524218,0.07857994031524218,False,D (<1600),
Naman_jain_2005,3040,3,4927,5,27,517,1785,348,0,238,0.0,0.0785790134753319,0.0785790134753319,False,C (1600-1800),
Abhishek05LC,9735,2,3089,0,20,564,1520,105,2,210,0.0,0.07857879031759919,0.07857879031759919,False,D (<1600),
Bhumika-T,8154,2,2469,1,11,372,1573,79,0,98,0.0,0.07856979929600857,0.07856979929600857,False,D (<1600),
MopuriVarshiniNamratha,7025,2,1247,0,21,301,1377,-38,0,203,0.0,0.07856374554717903,0.07856374554717903,False,D (<1600),
MEIAKASH,9409,2,2964,0,21,268,1564,101,0,176,0.0,0.07854195328539548,0.07854195328539548,False,D (<1600),
azizjabbar1412,9754,2,2144,2,12,1080,1591,113,7,966,0.0,0.07852328956576941,0.07852328956576941,False,D (<1600),
Charanbandi07,4678,3,3193,1,31,99,1462,49,0,554,0.0,0.07851909793342712,0.07851909793342712,False,D (<1600),
illuzionz03,6601,2,1840,0,29,693,1785,296,0,287,0.0,0.07850183849740526,0.07850183849740526,False,C (1600-1800),
Sourabhmadaan,7627,2,1432,1,24,658,1613,147,5,763,0.0,0.07850109132266987,0.07850109132266987,False,C (1600-1800),
Dharani_thiru_07,3047,3,2247,1,19,243,1695,232,0,203,0.0,0.07847964872096891,0.07847964872096891,False,C (1600-1800),
santhosh2210429,2517,3,3592,3,2,813,1562,147,12,56,0.0,0.07847787434276325,0.07847787434276325,False,D (<1600),
ayushranjan096,569,4,5013,5,22,508,1739,76,18,448,0.0,0.07846955495488142,0.07846955495488142,False,C (1600-1800),
vishnuvardhanganji,2733,3,2047,0,47,1209,2141,555,0,1478,0.0,0.07846838292347202,0.07846838292347202,False,A (2000-2200),
elsorume,2014,3,3522,4,4,256,1801,178,0,63,0.0,0.07844267019182385,0.07844267019182385,False,B (1800-2000),
Sarthak_Surale,7675,2,2276,0,9,528,1676,231,0,218,0.0,0.07841285931721816,0.07841285931721816,False,C (1600-1800),
Dedeepya_parne,2557,3,4289,2,8,107,1926,453,0,140,0.0,0.07839172489079306,0.07839172489079306,False,B (1800-2000),
_abhishek98,4633,3,6807,5,11,405,1502,64,0,665,0.0,0.07839164363126486,0.07839164363126486,False,D (<1600),
Katyayani_Srivastava,2986,3,4855,4,14,361,1792,204,2,190,0.0,0.07838235962353564,0.07838235962353564,False,C (1600-1800),
Raj_1006,4031,3,6250,4,20,368,1725,201,0,112,0.0,0.07837152073462246,0.07837152073462246,False,C (1600-1800),
rishabh447verma,9095,2,4994,2,4,440,1537,61,9,274,0.0,0.07836956793454097,0.07836956793454097,False,D (<1600),
Rahul_Nama,8671,2,2666,0,33,492,1648,165,0,288,0.0,0.07835878283458665,0.07835878283458665,False,C (1600-1800),
bhuvaneshgupta,7943,2,2380,0,11,113,2021,562,0,64,0.0,0.07835789726861797,0.07835789726861797,False,A (2000-2200),
manikanta_ikkurthi,8830,2,2734,0,16,287,1748,269,11,70,0.0,0.0783542431296547,0.0783542431296547,False,C (1600-1800),
_Aman_Varma,2477,3,3549,0,39,567,1827,333,37,203,0.0,0.07835250167507612,0.07835250167507612,False,B (1800-2000),
swathi1276,8324,2,1655,0,32,181,1446,34,0,378,0.0,0.07834387025792702,0.07834387025792702,False,D (<1600),
agrawalji,226,4,3380,3,129,3861,2648,1098,1275,1282,0.0,0.07833305045127643,0.07833305045127643,False,S (2200+),
adityasingh_18,7883,2,2359,0,9,184,1737,231,0,259,0.0,0.0783233861192632,0.0783233861192632,False,C (1600-1800),
whatitdo23,3963,3,6144,4,10,477,1636,173,0,77,0.0,0.07831301269700719,0.07831301269700719,False,C (1600-1800),
IndSumit06,5669,2,1430,0,8,278,1856,391,0,35,0.0,0.0783122649180088,0.0783122649180088,False,B (1800-2000),
JingyunLiu663,263,4,3597,3,23,384,2135,535,0,126,0.0,0.07830932065102117,0.07830932065102117,False,A (2000-2200),
aadrika_codeleet,6646,2,1857,0,23,501,1744,330,0,140,0.0,0.07830179582061783,0.07830179582061783,False,C (1600-1800),
songarashubham2005,6269,2,1703,0,20,272,1815,400,0,232,0.0,0.07829382074254436,0.07829382074254436,False,B (1800-2000),
piyush210106,6334,2,1732,0,25,608,1539,39,0,238,0.0,0.07827974509868858,0.07827974509868858,False,D (<1600),
user5091TO,3611,3,2593,1,38,686,1815,206,0,540,0.0,0.07827556729234787,0.07827556729234787,False,B (1800-2000),
Nikhil2301,2072,3,3038,1,24,669,1938,469,0,609,0.0,0.07826152922600862,0.07826152922600862,False,B (1800-2000),
avinashrajav,807,4,4774,2,73,1006,2344,848,2,651,0.0,0.07825209348387417,0.07825209348387417,False,S (2200+),
parthdpatil,3770,3,5039,2,12,273,1546,78,0,329,0.0,0.07823330627376496,0.07823330627376496,False,D (<1600),
ajith01,7461,3,5062,0,37,226,1559,134,0,1512,0.0,0.07822442222468073,0.07822442222468073,False,D (<1600),
manoj_kr_maurya,9383,2,2953,0,32,330,1578,139,0,1568,0.0,0.07821113911987096,0.07821113911987096,False,D (<1600),
steven_lunar,4316,3,7241,7,13,308,1571,-18,0,231,0.0,0.07818203854382047,0.07818203854382047,False,D (<1600),
shubham040711,5127,2,1127,0,5,347,1536,109,0,372,0.0,0.07817964314606261,0.07817964314606261,False,D (<1600),
vedant_solves,8817,2,1824,0,4,259,1467,53,0,70,0.0,0.0781786541075696,0.0781786541075696,False,D (<1600),
akdr,5221,2,1186,0,30,478,1877,463,9,260,0.0,0.07817301333368015,0.07817301333368015,False,B (1800-2000),
DevanshGautam01,4083,3,5382,2,41,681,1812,340,10,266,0.0,0.07816837520787127,0.07816837520787127,False,B (1800-2000),
Suhas__bhat,9881,2,801,0,8,433,1492,79,0,252,0.0,0.07816538291793688,0.07816538291793688,False,D (<1600),
Atharv_Ghumtane,9861,2,2186,0,17,535,1546,74,0,378,0.0,0.07815894907091614,0.07815894907091614,False,D (<1600),
rakeshsp330,1594,3,2182,1,131,788,1914,475,0,889,0.0,0.07814960670366237,0.07814960670366237,False,B (1800-2000),
_khushbu_jha22,6711,2,1138,0,21,414,1660,121,0,175,0.0,0.0781185803322379,0.0781185803322379,False,C (1600-1800),
Krishna_Revanth_Karra,9398,2,539,0,74,1294,1833,402,21,581,0.0,0.07806674625483136,0.07806674625483136,False,B (1800-2000),
teja_naidu_k,3648,3,4907,3,41,836,1660,225,0,714,0.0,0.0780663763207335,0.0780663763207335,False,C (1600-1800),
monishboomerang,1274,4,5695,4,8,632,1928,409,1,1666,0.0,0.07806375053239659,0.07806375053239659,False,B (1800-2000),
mayankmanchanda2005,3109,3,4313,0,40,757,1951,477,0,798,0.0,0.07805193220696073,0.07805193220696073,False,B (1800-2000),
TheAarvee,8219,3,5847,4,6,126,1585,94,2,56,0.0,0.07804026490756434,0.07804026490756434,False,D (<1600),
Poojitha_2420030037,5446,2,1316,0,6,13,1798,330,0,22,0.0,0.07803572781236112,0.07803572781236112,False,C (1600-1800),
gudelliakshaya,4901,2,986,0,34,215,1657,175,0,294,0.0,0.07803490356169203,0.07803490356169203,False,C (1600-1800),
shreya_fr,4133,3,5443,1,12,562,1722,153,0,154,0.0,0.07803397903310622,0.07803397903310622,False,C (1600-1800),
Shitanshukumar607,6343,2,1735,0,46,403,1777,277,78,518,0.0,0.07802940330708938,0.07802940330708938,False,C (1600-1800),
ShubhamChaudhary18,8024,2,2416,0,28,395,1749,297,0,553,0.0,0.0780285745218566,0.0780285745218566,False,C (1600-1800),
seekerror,6812,2,1923,2,26,419,1500,60,0,218,0.0,0.07801460481832434,0.07801460481832434,False,D (<1600),
Bhavana_0206,7828,2,2334,0,9,99,1777,298,0,77,0.0,0.07800140435896602,0.07800140435896602,False,C (1600-1800),
suvanshtembe753,8054,3,5613,1,12,394,1627,128,2,147,0.0,0.07799881755843786,0.07799881755843786,False,C (1600-1800),
Madhavan2006,4752,2,2055,1,51,727,1666,252,0,539,0.0,0.07798816180776896,0.07798816180776896,False,C (1600-1800),
Shrikrishna_2007,5734,3,3786,2,2,202,1512,97,0,106,0.0,0.07796037356442842,0.07796037356442842,False,D (<1600),
gopalkhaire,9638,2,689,0,11,255,1637,25,0,63,0.0,0.07795748748357566,0.07795748748357566,False,C (1600-1800),
vivekcodev,8914,2,1862,0,3,168,1425,70,0,63,0.0,0.07793649643511777,0.07793649643511777,False,D (<1600),
lakshya1000,6578,2,1091,0,6,35,1717,166,0,35,0.0,0.07793136495705599,0.07793136495705599,False,C (1600-1800),
Sharma_Adarsh,982,4,6656,5,41,427,1707,294,0,448,0.0,0.07792893365647957,0.07792893365647957,False,C (1600-1800),
e23cseu2378,3679,3,2631,0,8,524,1777,280,0,56,0.0,0.07792691354326092,0.07792691354326092,False,C (1600-1800),
ishan234,9748,2,2142,1,6,98,1604,124,0,50,0.0,0.07791002262921307,0.07791002262921307,False,C (1600-1800),
RhythmSharma28,9607,2,3035,1,6,226,1627,143,0,64,0.0,0.07790973230108708,0.07790973230108708,False,C (1600-1800),
sai_udayagiri,7886,2,1523,1,36,891,1739,260,3,854,0.0,0.0779082872976892,0.0779082872976892,False,C (1600-1800),
zMJzYnP1XN,9668,2,700,0,24,323,1619,207,0,371,0.0,0.0779075431378977,0.0779075431378977,False,C (1600-1800),
lon5948,1094,4,5179,3,30,647,2091,456,49,694,0.0,0.07790555144350383,0.07790555144350383,False,A (2000-2200),
r_shukla,3637,3,4899,1,5,304,1641,110,0,168,0.0,0.07790243268470852,0.07790243268470852,False,C (1600-1800),
Kratish_Mewada,8319,2,2527,0,13,183,1658,244,0,280,0.0,0.07787710506438199,0.07787710506438199,False,C (1600-1800),
Kushal26,5716,3,3773,0,16,319,1726,311,0,1358,0.0,0.07787297518457291,0.07787297518457291,False,C (1600-1800),
DakshParekh27,4275,3,6976,7,12,352,1747,228,0,203,0.0,0.07787292443022939,0.07787292443022939,False,C (1600-1800),
saket_maurya,7807,2,1496,0,24,397,1630,169,0,470,0.0,0.07786229269688263,0.07786229269688263,False,C (1600-1800),
Bhavana_Kolli07,5747,2,791,0,17,108,1421,-54,0,182,0.0,0.07786042920822173,0.07786042920822173,False,D (<1600),
tamil_123,8093,2,2442,0,9,336,1434,1,12,84,0.0,0.07785596497873441,0.07785596497873441,False,D (<1600),
nimishsunny,1839,3,3253,2,63,346,1819,301,0,595,0.0,0.0778482449829705,0.0778482449829705,False,B (1800-2000),
iamashishnishad,7536,3,5132,2,10,235,1563,-40,0,64,0.0,0.07783428669828735,0.07783428669828735,False,D (<1600),
hrushikesh99,5978,2,887,0,57,500,1643,229,0,420,0.0,0.07782949549807457,0.07782949549807457,False,C (1600-1800),
cpier_69,9335,2,2932,2,14,324,1745,178,4,70,0.0,0.07782821520526498,0.07782821520526498,False,C (1600-1800),
Vjain_69,929,4,5147,1,40,729,2122,693,4,672,0.0,0.07782007402999956,0.07782007402999956,False,A (2000-2200),
MerinTheres,5989,3,3939,1,14,401,1840,223,0,140,0.0,0.07780889274221287,0.07780889274221287,False,B (1800-2000),
alfikhan01,8197,2,2484,0,19,407,2090,622,0,182,0.0,0.0777984648602595,0.0777984648602595,False,A (2000-2200),
mTG0ZTZdd8,3440,3,4678,0,8,453,1736,198,0,98,0.0,0.07778481317521663,0.07778481317521663,False,C (1600-1800),
LalithaSriHarshitha,8476,2,1705,0,12,373,1437,-84,0,56,0.0,0.07777875451746079,0.07777875451746079,False,D (<1600),
vvbrother,6691,2,1129,0,15,111,1693,219,0,189,0.0,0.07777537871289004,0.07777537871289004,False,C (1600-1800),
mikefromtw,2197,3,3821,2,20,993,1648,112,0,483,0.0,0.07776593251425665,0.07776593251425665,False,C (1600-1800),
vidhi-koul,3877,3,5979,4,38,614,2182,771,0,721,0.0,0.07775865384606044,0.07775865384606044,False,A (2000-2200),
izzieIM,8260,2,2507,1,19,218,1573,83,0,246,0.0,0.07774280868250569,0.07774280868250569,False,D (<1600),
NaitikVerma,6035,2,1594,0,10,319,1702,286,25,78,0.0,0.07773576377729946,0.07773576377729946,False,C (1600-1800),
Sujal__007,2189,3,3214,2,10,280,1670,256,2,448,0.0,0.07772267649111589,0.07772267649111589,False,C (1600-1800),
SrivatsaRathnasri,9506,2,2999,0,7,41,1512,77,0,56,0.0,0.077722408900386,0.077722408900386,False,D (<1600),
Arun614,9508,2,2999,0,5,13,1593,157,0,64,0.0,0.077722408900386,0.077722408900386,False,D (<1600),
lot957,2749,3,4558,1,17,1265,1871,363,3,322,0.0,0.07772215453627408,0.07772215453627408,False,B (1800-2000),
SATYAM150506,3137,3,4339,2,28,674,1745,252,2,266,0.0,0.07772204648608397,0.07772204648608397,False,C (1600-1800),
RaghavCH004,5070,3,3396,0,18,233,1737,257,0,98,0.0,0.07770890850731009,0.07770890850731009,False,C (1600-1800),
fGYDudYXIN,6569,2,1086,0,69,342,1642,228,0,616,0.0,0.07770796622510949,0.07770796622510949,False,C (1600-1800),
bhupat05,3501,3,4753,1,14,633,1691,229,0,322,0.0,0.07770555465937301,0.07770555465937301,False,C (1600-1800),
taxoline,5769,2,800,0,15,230,1516,61,1,308,0.0,0.07770398323236904,0.07770398323236904,False,D (<1600),
littlemouse,503,4,4768,5,15,459,1816,113,0,490,0.0,0.07769100967141457,0.07769100967141457,False,B (1800-2000),
yashuhamys1234,1543,3,2498,1,73,724,1776,283,0,525,0.0,0.07767910183988994,0.07767910183988994,False,C (1600-1800),
optimusPrime51,6355,2,1739,1,9,215,1784,299,0,546,0.0,0.07767759529911195,0.07767759529911195,False,C (1600-1800),
Harishkr_14,6881,3,4576,0,17,243,1722,252,0,84,0.0,0.0776758556083645,0.0776758556083645,False,C (1600-1800),
JuhiVathsalya06,9420,2,2031,0,12,228,1448,35,0,420,0.0,0.07767242615574635,0.07767242615574635,False,D (<1600),
vishwizard,2884,3,4743,2,44,773,1582,137,0,260,0.0,0.0776642780947587,0.0776642780947587,False,D (<1600),
TokkaAnjali,9650,2,3053,0,1,3,1623,73,0,0,0.0,0.07765899919503085,0.07765899919503085,False,C (1600-1800),
utkarshps07,3119,3,5018,3,15,474,1814,332,16,176,0.0,0.07764394874250354,0.07764394874250354,False,B (1800-2000),
Ara2006dhy,1429,3,2093,1,5,304,1852,330,0,196,0.0,0.07763902500232032,0.07763902500232032,False,B (1800-2000),
Prachiydv01,8993,2,2794,0,15,333,1790,274,0,148,0.0,0.0776363900426573,0.0776363900426573,False,C (1600-1800),
mani_8910,7864,2,2351,0,6,72,1555,72,0,56,0.0,0.0776271324969522,0.0776271324969522,False,D (<1600),
Ashutosh_Negi_,5150,3,3452,1,12,520,1757,275,37,414,0.0,0.07762284064705327,0.07762284064705327,False,C (1600-1800),
redwackyferret,607,4,5144,2,5,548,1942,412,0,280,0.0,0.07761189994866369,0.07761189994866369,False,B (1800-2000),
711523BBM025,5453,2,1321,0,20,88,1704,164,0,133,0.0,0.0776045862681678,0.0776045862681678,False,C (1600-1800),
praneetozing,6311,2,1721,0,8,279,1934,405,1,427,0.0,0.07759862628985886,0.07759862628985886,False,B (1800-2000),
13_suraj____,8196,2,2484,0,24,594,2178,686,0,162,0.0,0.07759431759757128,0.07759431759757128,False,A (2000-2200),
soni3anuj,1424,3,2069,2,16,504,2752,1166,0,470,0.0,0.0775871236480165,0.0775871236480165,False,S (2200+),
bengj10,6655,2,1860,1,27,600,1611,51,1,260,0.0,0.07758640754594205,0.07758640754594205,False,C (1600-1800),
Mihir_Kumar07,6771,2,1907,0,19,541,1628,216,3,385,0.0,0.07758344900662331,0.07758344900662331,False,C (1600-1800),
pharmgx,4025,3,6240,5,30,584,2222,758,0,3129,0.0,0.07757110684319005,0.07757110684319005,False,S (2200+),
balaji_k_12,2005,3,2937,2,56,705,1891,466,0,581,0.0,0.07756568257493497,0.07756568257493497,False,B (1800-2000),
Shiva1004,4491,3,3085,1,47,448,1699,251,0,672,0.0,0.07756358443037324,0.07756358443037324,False,C (1600-1800),
saksham_on_a_conquest_29,871,4,6072,4,34,1459,1525,-225,0,204,0.0,0.07753396593810216,0.07753396593810216,False,D (<1600),
kanika_ag,6399,2,1761,0,55,301,1899,430,0,504,0.0,0.07753039490086079,0.07753039490086079,False,B (1800-2000),
sizzling_leet,4001,3,2825,0,7,471,1781,221,0,259,0.0,0.07753005446961468,0.07753005446961468,False,C (1600-1800),
SrinivasCharanK,6107,2,1626,1,32,311,1756,268,0,238,0.0,0.07752880058915027,0.07752880058915027,False,C (1600-1800),
humanshuise,5826,2,1500,0,22,484,1768,237,16,428,0.0,0.07752263817271514,0.07752263817271514,False,C (1600-1800),
sreejanair2007,8251,2,2504,0,37,336,1658,132,1,246,0.0,0.07750434152466076,0.07750434152466076,False,C (1600-1800),
Pranav_6766,6020,2,1587,0,18,629,1684,137,0,84,0.0,0.07750312739367493,0.07750312739367493,False,C (1600-1800),
sahil--bharne__18,7264,2,2107,1,6,511,1438,-28,0,134,0.0,0.07748718679239312,0.07748718679239312,False,D (<1600),
AJ_Ajeethan,6342,2,1735,0,22,32,1704,239,0,147,0.0,0.07748704844412223,0.07748704844412223,False,C (1600-1800),
2303031080173,5294,2,512,0,36,472,1671,207,2,392,0.0,0.07747676048189106,0.07747676048189106,False,C (1600-1800),
Vansh_Vaishnani,8032,2,2419,0,15,145,1683,116,0,78,0.0,0.0774559504828032,0.0774559504828032,False,C (1600-1800),
MainakG,5885,2,852,0,6,302,1658,193,0,168,0.0,0.07744871296433553,0.07744871296433553,False,C (1600-1800),
Vijayasreeram2007,1708,3,2425,0,29,509,1681,245,0,546,0.0,0.0774435823052465,0.0774435823052465,False,C (1600-1800),
BalaVeerabhadram_20,6460,2,1780,1,31,404,1991,524,0,427,0.0,0.07744346776278277,0.07744346776278277,False,B (1800-2000),
VenuVerma4,7483,3,5085,5,28,632,1683,207,0,287,0.0,0.07741741660167287,0.07741741660167287,False,C (1600-1800),
anup_code,9928,2,2209,2,43,544,1740,263,0,945,0.0,0.07741484377239109,0.07741484377239109,False,C (1600-1800),
AnshumohanAcharya2004,3119,3,2288,0,7,467,1744,172,0,210,0.0,0.07741040094546427,0.07741040094546427,False,C (1600-1800),
gopaldhorajiya205,1776,3,3129,3,50,825,1965,516,11,694,0.0,0.0774060091673899,0.0774060091673899,False,B (1800-2000),
bofeng07,528,4,4849,3,265,3603,1675,157,37,2940,0.0,0.07739324645808388,0.07739324645808388,False,C (1600-1800),
wanlion,6999,2,1239,0,88,655,1680,179,0,672,0.0,0.07738202685836869,0.07738202685836869,False,C (1600-1800),
PrimateV1L4,2364,3,4049,4,252,3206,1787,334,43,3185,0.0,0.07737056983718535,0.07737056983718535,False,C (1600-1800),
